Source,Target,Type,Id,Label,Weight,Edge Color
359,132,Directed,384176,,1,
133,144,Directed,382591,,1,
133,182,Directed,382590,,1,
133,265,Directed,382586,,1,
133,243,Directed,382585,,1,
133,212,Directed,382575,,1,
146,133,Directed,389135,,1,
145,133,Directed,389066,,1,
596,133,Directed,389037,,1,
182,133,Directed,388103,,1,
243,133,Directed,385876,,1,
572,133,Directed,384824,,1,
233,133,Directed,384773,,1,
479,133,Directed,384346,,1,
461,133,Directed,383485,,1,
134,142,Directed,382639,,1,
134,200,Directed,382636,,1,
134,150,Directed,382630,,1,
142,134,Directed,386253,,1,
201,134,Directed,382714,,1,
200,134,Directed,382674,,1,
135,286,Directed,382941,,1,
135,211,Directed,382940,,1,
135,173,Directed,382939,,1,
135,300,Directed,382938,,1,
135,249,Directed,382937,,1,
135,310,Directed,382929,,1,
135,413,Directed,382928,,1,
135,243,Directed,382926,,1,
135,238,Directed,382919,,1,
135,260,Directed,382913,,1,
135,184,Directed,382912,,1,
135,317,Directed,382911,,1,
135,258,Directed,382908,,1,
135,254,Directed,382907,,1,
238,135,Directed,383535,,1,
317,135,Directed,381645,,1,
137,249,Directed,383889,,1,
137,269,Directed,383887,,1,
137,492,Directed,383886,,1,
137,246,Directed,383884,,1,
137,408,Directed,383882,,1,
137,491,Directed,383869,,1,
137,414,Directed,383867,,1,
137,202,Directed,383863,,1,
137,438,Directed,383861,,1,
137,184,Directed,383855,,1,
137,258,Directed,383852,,1,
416,137,Directed,388700,,1,
269,137,Directed,387770,,1,
159,137,Directed,386890,,1,
408,137,Directed,386552,,1,
414,137,Directed,384076,,1,
201,137,Directed,382716,,1,
138,235,Directed,384056,,1,
159,138,Directed,386893,,1,
235,138,Directed,381511,,1,
140,245,Directed,384580,,1,
140,242,Directed,384578,,1,
1146,140,Directed,399250,,1,
147,140,Directed,389399,,1,
145,140,Directed,389077,,1,
233,140,Directed,384776,,1,
151,140,Directed,383167,,1,
201,140,Directed,382719,,1,
141,611,Directed,385619,,1,
141,492,Directed,385611,,1,
141,284,Directed,385605,,1,
141,203,Directed,385601,,1,
141,171,Directed,385599,,1,
141,264,Directed,385594,,1,
145,141,Directed,389085,,1,
509,141,Directed,386985,,1,
215,141,Directed,386651,,1,
233,141,Directed,384779,,1,
203,141,Directed,383957,,1,
283,141,Directed,383739,,1,
171,141,Directed,383092,,1,
237,141,Directed,382195,,1,
142,166,Directed,386264,,1,
142,293,Directed,386260,,1,
142,240,Directed,386256,,1,
142,235,Directed,386246,,1,
142,212,Directed,386245,,1,
144,186,Directed,388424,,1,
144,165,Directed,388421,,1,
568,144,Directed,388766,,1,
182,144,Directed,388142,,1,
248,144,Directed,388073,,1,
209,144,Directed,387800,,1,
424,144,Directed,385520,,1,
207,144,Directed,385458,,1,
242,144,Directed,385156,,1,
292,144,Directed,384421,,1,
407,144,Directed,384312,,1,
151,144,Directed,383209,,1,
430,144,Directed,382986,,1,
186,144,Directed,382737,,1,
318,144,Directed,381720,,1,
145,266,Directed,389109,,1,
145,211,Directed,389108,,1,
145,193,Directed,389099,,1,
145,245,Directed,389091,,1,
145,244,Directed,389088,,1,
145,153,Directed,389087,,1,
145,207,Directed,389082,,1,
145,533,Directed,389081,,1,
145,242,Directed,389079,,1,
145,204,Directed,389074,,1,
145,241,Directed,389073,,1,
145,276,Directed,389072,,1,
145,151,Directed,389070,,1,
145,186,Directed,389068,,1,
145,201,Directed,389067,,1,
145,184,Directed,389061,,1,
145,199,Directed,389057,,1,
145,212,Directed,389056,,1,
193,145,Directed,387759,,1,
151,145,Directed,383221,,1,
201,145,Directed,382732,,1,
146,284,Directed,389143,,1,
146,151,Directed,389138,,1,
384,146,Directed,388564,,1,
579,146,Directed,388262,,1,
172,146,Directed,385343,,1,
147,416,Directed,389408,,1,
147,159,Directed,389403,,1,
147,201,Directed,389393,,1,
675,147,Directed,394899,,1,
416,147,Directed,388706,,1,
578,147,Directed,387492,,1,
159,147,Directed,386962,,1,
201,147,Directed,382733,,1,
148,782,Directed,393421,,1,
841,148,Directed,398987,,1,
844,148,Directed,398340,,1,
829,148,Directed,398041,,1,
787,148,Directed,397406,,1,
913,148,Directed,397205,,1,
747,148,Directed,396002,,1,
178,148,Directed,395672,,1,
746,148,Directed,395606,,1,
892,148,Directed,395534,,1,
993,148,Directed,395287,,1,
991,148,Directed,395200,,1,
799,148,Directed,395031,,1,
224,148,Directed,394639,,1,
547,148,Directed,394507,,1,
784,148,Directed,393023,,1,
350,148,Directed,392794,,1,
740,148,Directed,392162,,1,
1079,148,Directed,392081,,1,
551,148,Directed,391710,,1,
1048,148,Directed,391343,,1,
339,148,Directed,391287,,1,
425,148,Directed,390671,,1,
890,148,Directed,390423,,1,
689,148,Directed,390101,,1,
402,148,Directed,388667,,1,
457,148,Directed,387869,,1,
233,148,Directed,384801,,1,
399,148,Directed,382627,,1,
149,155,Directed,380724,,1,
149,154,Directed,380714,,1,
149,153,Directed,380707,,1,
149,152,Directed,380706,,1,
149,151,Directed,380704,,1,
149,150,Directed,380700,,1,
155,149,Directed,397709,,1,
625,149,Directed,390391,,1,
624,149,Directed,389576,,1,
579,149,Directed,388178,,1,
154,149,Directed,387669,,1,
159,149,Directed,386863,,1,
244,149,Directed,386307,,1,
153,149,Directed,385953,,1,
265,149,Directed,385898,,1,
172,149,Directed,385279,,1,
552,149,Directed,384590,,1,
411,149,Directed,384324,,1,
406,149,Directed,383779,,1,
151,149,Directed,383140,,1,
282,149,Directed,381679,,1,
150,222,Directed,380979,,1,
150,221,Directed,380978,,1,
150,220,Directed,380976,,1,
150,219,Directed,380975,,1,
150,218,Directed,380974,,1,
150,166,Directed,380969,,1,
150,217,Directed,380968,,1,
150,216,Directed,380964,,1,
150,215,Directed,380962,,1,
150,152,Directed,380954,,1,
150,214,Directed,380953,,1,
150,151,Directed,380950,,1,
150,213,Directed,380945,,1,
150,212,Directed,380944,,1,
982,150,Directed,394552,,1,
624,150,Directed,389577,,1,
173,150,Directed,388828,,1,
248,150,Directed,388015,,1,
216,150,Directed,387089,,1,
215,150,Directed,386627,,1,
408,150,Directed,386547,,1,
244,150,Directed,386308,,1,
172,150,Directed,385281,,1,
233,150,Directed,384763,,1,
203,150,Directed,383949,,1,
151,150,Directed,383144,,1,
325,150,Directed,381863,,1,
151,266,Directed,383223,,1,
151,167,Directed,383220,,1,
151,250,Directed,383219,,1,
151,210,Directed,383214,,1,
151,217,Directed,383212,,1,
151,182,Directed,383205,,1,
151,209,Directed,383201,,1,
151,193,Directed,383200,,1,
151,159,Directed,383190,,1,
151,244,Directed,383185,,1,
151,294,Directed,383184,,1,
151,153,Directed,383181,,1,
151,243,Directed,383180,,1,
151,207,Directed,383176,,1,
151,242,Directed,383174,,1,
151,152,Directed,383169,,1,
151,383,Directed,383165,,1,
151,158,Directed,383160,,1,
151,171,Directed,383159,,1,
151,186,Directed,383155,,1,
151,184,Directed,383150,,1,
151,165,Directed,383148,,1,
151,169,Directed,383141,,1,
884,151,Directed,390351,,1,
250,151,Directed,388992,,1,
579,151,Directed,388203,,1,
182,151,Directed,388107,,1,
248,151,Directed,388034,,1,
209,151,Directed,387787,,1,
193,151,Directed,387723,,1,
159,151,Directed,386888,,1,
215,151,Directed,386640,,1,
153,151,Directed,385972,,1,
172,151,Directed,385297,,1,
242,151,Directed,385136,,1,
171,151,Directed,383075,,1,
169,151,Directed,380781,,1,
152,265,Directed,384758,,1,
152,235,Directed,384756,,1,
646,152,Directed,389161,,1,
579,152,Directed,388215,,1,
182,152,Directed,388116,,1,
277,152,Directed,387171,,1,
159,152,Directed,386898,,1,
265,152,Directed,385916,,1,
165,152,Directed,381659,,1,
235,152,Directed,381516,,1,
153,437,Directed,386021,,1,
153,219,Directed,386017,,1,
153,348,Directed,386015,,1,
153,286,Directed,386011,,1,
153,211,Directed,386010,,1,
153,167,Directed,386009,,1,
153,173,Directed,386007,,1,
153,217,Directed,386004,,1,
153,182,Directed,385998,,1,
153,209,Directed,385996,,1,
153,154,Directed,385995,,1,
153,247,Directed,385990,,1,
153,215,Directed,385987,,1,
153,243,Directed,385982,,1,
153,172,Directed,385980,,1,
153,158,Directed,385974,,1,
153,171,Directed,385971,,1,
153,200,Directed,385967,,1,
153,184,Directed,385960,,1,
153,165,Directed,385958,,1,
153,212,Directed,385955,,1,
153,169,Directed,385954,,1,
437,153,Directed,399297,,1,
286,153,Directed,389208,,1,
250,153,Directed,389000,,1,
285,153,Directed,388589,,1,
579,153,Directed,388229,,1,
182,153,Directed,388125,,1,
209,153,Directed,387793,,1,
154,153,Directed,387678,,1,
247,153,Directed,387257,,1,
337,153,Directed,387210,,1,
277,153,Directed,387176,,1,
159,153,Directed,386916,,1,
215,153,Directed,386652,,1,
294,153,Directed,386291,,1,
412,153,Directed,386053,,1,
242,153,Directed,385145,,1,
557,153,Directed,384613,,1,
158,153,Directed,383397,,1,
171,153,Directed,383093,,1,
200,153,Directed,382687,,1,
393,153,Directed,382514,,1,
282,153,Directed,381703,,1,
165,153,Directed,381661,,1,
169,153,Directed,380788,,1,
154,211,Directed,387687,,1,
154,167,Directed,387686,,1,
154,265,Directed,387677,,1,
154,172,Directed,387676,,1,
154,165,Directed,387672,,1,
625,154,Directed,390396,,1,
624,154,Directed,389604,,1,
390,154,Directed,388278,,1,
579,154,Directed,388247,,1,
193,154,Directed,387750,,1,
432,154,Directed,387572,,1,
277,154,Directed,387184,,1,
159,154,Directed,386936,,1,
334,154,Directed,386585,,1,
412,154,Directed,386067,,1,
265,154,Directed,385932,,1,
607,154,Directed,385576,,1,
172,154,Directed,385328,,1,
292,154,Directed,384418,,1,
406,154,Directed,383804,,1,
238,154,Directed,383560,,1,
171,154,Directed,383109,,1,
393,154,Directed,382518,,1,
282,154,Directed,381708,,1,
165,154,Directed,381667,,1,
281,154,Directed,381611,,1,
155,222,Directed,397748,,1,
155,392,Directed,397746,,1,
155,1059,Directed,397745,,1,
155,907,Directed,397743,,1,
155,584,Directed,397742,,1,
155,198,Directed,397741,,1,
155,1174,Directed,397740,,1,
155,353,Directed,397739,,1,
155,594,Directed,397737,,1,
155,160,Directed,397736,,1,
155,168,Directed,397735,,1,
155,177,Directed,397733,,1,
155,762,Directed,397732,,1,
155,224,Directed,397731,,1,
155,539,Directed,397730,,1,
155,712,Directed,397729,,1,
155,678,Directed,397725,,1,
155,1090,Directed,397724,,1,
155,350,Directed,397723,,1,
155,630,Directed,397722,,1,
155,1065,Directed,397721,,1,
155,302,Directed,397719,,1,
155,809,Directed,397718,,1,
155,669,Directed,397717,,1,
155,370,Directed,397715,,1,
155,214,Directed,397712,,1,
155,200,Directed,397711,,1,
222,155,Directed,399221,,1,
778,155,Directed,399116,,1,
392,155,Directed,398514,,1,
829,155,Directed,398087,,1,
787,155,Directed,397432,,1,
1174,155,Directed,396687,,1,
353,155,Directed,396651,,1,
501,155,Directed,396608,,1,
747,155,Directed,396021,,1,
168,155,Directed,395933,,1,
800,155,Directed,395823,,1,
746,155,Directed,395630,,1,
985,155,Directed,394779,,1,
539,155,Directed,394422,,1,
712,155,Directed,394185,,1,
678,155,Directed,392986,,1,
1090,155,Directed,392819,,1,
741,155,Directed,392774,,1,
791,155,Directed,392606,,1,
740,155,Directed,392179,,1,
927,155,Directed,391876,,1,
1065,155,Directed,391681,,1,
302,155,Directed,391203,,1,
338,155,Directed,390657,,1,
894,155,Directed,390468,,1,
688,155,Directed,390028,,1,
370,155,Directed,389904,,1,
285,155,Directed,388602,,1,
200,155,Directed,382709,,1,
402,156,Directed,388650,,1,
157,332,Directed,381971,,1,
157,331,Directed,381968,,1,
157,173,Directed,381965,,1,
157,193,Directed,381958,,1,
157,159,Directed,381954,,1,
157,172,Directed,381949,,1,
157,165,Directed,381940,,1,
332,157,Directed,396320,,1,
675,157,Directed,394843,,1,
578,157,Directed,387424,,1,
159,157,Directed,386879,,1,
541,157,Directed,384476,,1,
325,157,Directed,381869,,1,
158,222,Directed,383416,,1,
158,219,Directed,383414,,1,
158,266,Directed,383410,,1,
158,167,Directed,383409,,1,
158,346,Directed,383405,,1,
158,172,Directed,383394,,1,
158,284,Directed,383393,,1,
158,170,Directed,383387,,1,
787,158,Directed,397376,,1,
624,158,Directed,389590,,1,
250,158,Directed,388993,,1,
346,158,Directed,388362,,1,
324,158,Directed,388297,,1,
390,158,Directed,388273,,1,
432,158,Directed,387560,,1,
247,158,Directed,387251,,1,
389,158,Directed,386978,,1,
334,158,Directed,386574,,1,
172,158,Directed,385299,,1,
411,158,Directed,384326,,1,
461,158,Directed,383487,,1,
171,158,Directed,383076,,1,
289,158,Directed,381842,,1,
282,158,Directed,381693,,1,
235,158,Directed,381507,,1,
258,158,Directed,381131,,1,
169,158,Directed,380783,,1,
159,584,Directed,386969,,1,
159,224,Directed,386967,,1,
159,286,Directed,386959,,1,
159,167,Directed,386958,,1,
159,250,Directed,386957,,1,
159,166,Directed,386955,,1,
159,210,Directed,386952,,1,
159,296,Directed,386951,,1,
159,217,Directed,386949,,1,
159,579,Directed,386943,,1,
159,182,Directed,386942,,1,
159,209,Directed,386938,,1,
159,269,Directed,386937,,1,
159,578,Directed,386931,,1,
159,492,Directed,386927,,1,
159,244,Directed,386921,,1,
159,294,Directed,386920,,1,
159,265,Directed,386915,,1,
159,243,Directed,386914,,1,
159,197,Directed,386910,,1,
159,207,Directed,386907,,1,
159,172,Directed,386906,,1,
159,187,Directed,386904,,1,
159,242,Directed,386903,,1,
159,570,Directed,386900,,1,
159,233,Directed,386899,,1,
159,557,Directed,386896,,1,
159,203,Directed,386891,,1,
159,406,Directed,386889,,1,
159,200,Directed,386885,,1,
159,170,Directed,386880,,1,
159,184,Directed,386878,,1,
159,289,Directed,386877,,1,
159,165,Directed,386875,,1,
159,235,Directed,386874,,1,
159,212,Directed,386870,,1,
159,227,Directed,386869,,1,
159,179,Directed,386865,,1,
740,159,Directed,392141,,1,
250,159,Directed,389004,,1,
579,159,Directed,388237,,1,
294,159,Directed,386295,,1,
242,159,Directed,385150,,1,
557,159,Directed,384614,,1,
179,159,Directed,380819,,1,
160,1044,Directed,396385,,1,
160,802,Directed,396383,,1,
160,1033,Directed,396382,,1,
160,631,Directed,396380,,1,
160,765,Directed,396379,,1,
160,775,Directed,396378,,1,
160,632,Directed,396377,,1,
160,943,Directed,396376,,1,
160,655,Directed,396375,,1,
160,1020,Directed,396374,,1,
160,462,Directed,396372,,1,
160,907,Directed,396371,,1,
160,464,Directed,396370,,1,
160,353,Directed,396369,,1,
160,501,Directed,396368,,1,
160,168,Directed,396367,,1,
160,892,Directed,396366,,1,
160,540,Directed,396363,,1,
160,446,Directed,396362,,1,
160,643,Directed,396361,,1,
160,712,Directed,396359,,1,
160,743,Directed,396358,,1,
160,933,Directed,396356,,1,
160,537,Directed,396355,,1,
160,850,Directed,396353,,1,
160,843,Directed,396352,,1,
160,678,Directed,396351,,1,
160,1092,Directed,396350,,1,
160,303,Directed,396349,,1,
160,605,Directed,396348,,1,
160,1056,Directed,396347,,1,
160,769,Directed,396345,,1,
160,660,Directed,396344,,1,
160,218,Directed,396341,,1,
160,302,Directed,396340,,1,
160,651,Directed,396339,,1,
160,514,Directed,396338,,1,
160,896,Directed,396336,,1,
160,391,Directed,396335,,1,
160,436,Directed,396334,,1,
160,328,Directed,396332,,1,
160,534,Directed,396331,,1,
778,160,Directed,399106,,1,
802,160,Directed,398722,,1,
1033,160,Directed,398579,,1,
631,160,Directed,398233,,1,
632,160,Directed,397963,,1,
801,160,Directed,397634,,1,
1020,160,Directed,397527,,1,
787,160,Directed,397421,,1,
654,160,Directed,397030,,1,
1007,160,Directed,396759,,1,
1175,160,Directed,396725,,1,
353,160,Directed,396649,,1,
501,160,Directed,396596,,1,
653,160,Directed,396453,,1,
486,160,Directed,396116,,1,
168,160,Directed,395925,,1,
746,160,Directed,395621,,1,
892,160,Directed,395558,,1,
763,160,Directed,395406,,1,
991,160,Directed,395214,,1,
982,160,Directed,394592,,1,
712,160,Directed,394182,,1,
537,160,Directed,393890,,1,
678,160,Directed,392969,,1,
379,160,Directed,392855,,1,
605,160,Directed,392323,,1,
1056,160,Directed,392010,,1,
660,160,Directed,391569,,1,
302,160,Directed,391161,,1,
651,160,Directed,390934,,1,
896,160,Directed,390503,,1,
328,160,Directed,388950,,1,
334,160,Directed,386593,,1,
165,177,Directed,381676,,1,
165,167,Directed,381672,,1,
165,265,Directed,381660,,1,
624,165,Directed,389580,,1,
250,165,Directed,388985,,1,
285,165,Directed,388576,,1,
579,165,Directed,388186,,1,
248,165,Directed,388023,,1,
188,165,Directed,387992,,1,
509,165,Directed,386982,,1,
412,165,Directed,386027,,1,
265,165,Directed,385904,,1,
607,165,Directed,385569,,1,
172,165,Directed,385285,,1,
241,165,Directed,384092,,1,
393,165,Directed,382506,,1,
326,165,Directed,382251,,1,
282,165,Directed,381682,,1,
787,166,Directed,397382,,1,
625,166,Directed,390400,,1,
266,166,Directed,389298,,1,
385,166,Directed,389128,,1,
296,166,Directed,388690,,1,
284,166,Directed,385121,,1,
479,166,Directed,384375,,1,
261,166,Directed,383311,,1,
335,166,Directed,381987,,1,
169,166,Directed,380799,,1,
1076,167,Directed,391987,,1,
285,167,Directed,388598,,1,
579,167,Directed,388261,,1,
182,167,Directed,388148,,1,
412,167,Directed,386077,,1,
265,167,Directed,385942,,1,
172,167,Directed,385342,,1,
309,167,Directed,385259,,1,
406,167,Directed,383811,,1,
461,167,Directed,383508,,1,
171,167,Directed,383121,,1,
237,167,Directed,382208,,1,
282,167,Directed,381716,,1,
281,167,Directed,381617,,1,
168,222,Directed,395939,,1,
168,518,Directed,395937,,1,
168,631,Directed,395936,,1,
168,775,Directed,395935,,1,
168,632,Directed,395934,,1,
168,801,Directed,395932,,1,
168,462,Directed,395929,,1,
168,584,Directed,395928,,1,
168,353,Directed,395927,,1,
168,352,Directed,395924,,1,
168,763,Directed,395923,,1,
168,772,Directed,395922,,1,
168,177,Directed,395921,,1,
168,446,Directed,395918,,1,
168,538,Directed,395917,,1,
168,712,Directed,395916,,1,
168,485,Directed,395913,,1,
168,582,Directed,395912,,1,
168,220,Directed,395910,,1,
168,350,Directed,395909,,1,
168,741,Directed,395908,,1,
168,349,Directed,395907,,1,
168,770,Directed,395906,,1,
168,303,Directed,395905,,1,
168,219,Directed,395904,,1,
168,593,Directed,395902,,1,
168,769,Directed,395900,,1,
168,403,Directed,395899,,1,
168,339,Directed,395898,,1,
168,515,Directed,395897,,1,
168,425,Directed,395896,,1,
168,846,Directed,395894,,1,
168,348,Directed,395893,,1,
168,534,Directed,395888,,1,
168,310,Directed,395886,,1,
778,168,Directed,399103,,1,
841,168,Directed,398994,,1,
802,168,Directed,398720,,1,
794,168,Directed,398459,,1,
631,168,Directed,398232,,1,
775,168,Directed,398155,,1,
632,168,Directed,397961,,1,
828,168,Directed,397865,,1,
1137,168,Directed,397829,,1,
1024,168,Directed,397775,,1,
801,168,Directed,397633,,1,
1018,168,Directed,397491,,1,
787,168,Directed,397419,,1,
487,168,Directed,397363,,1,
584,168,Directed,396882,,1,
1175,168,Directed,396724,,1,
353,168,Directed,396647,,1,
501,168,Directed,396592,,1,
653,168,Directed,396448,,1,
352,168,Directed,396253,,1,
516,168,Directed,396202,,1,
747,168,Directed,396013,,1,
892,168,Directed,395554,,1,
763,168,Directed,395404,,1,
762,168,Directed,395085,,1,
799,168,Directed,395032,,1,
270,168,Directed,394980,,1,
539,168,Directed,394402,,1,
538,168,Directed,394294,,1,
429,168,Directed,394223,,1,
712,168,Directed,394180,,1,
814,168,Directed,394053,,1,
785,168,Directed,393953,,1,
537,168,Directed,393889,,1,
652,168,Directed,393782,,1,
485,168,Directed,393761,,1,
484,168,Directed,393718,,1,
667,168,Directed,393331,,1,
798,168,Directed,393325,,1,
445,168,Directed,393221,,1,
678,168,Directed,392966,,1,
220,168,Directed,392870,,1,
379,168,Directed,392853,,1,
741,168,Directed,392761,,1,
349,168,Directed,392710,,1,
791,168,Directed,392592,,1,
219,168,Directed,392366,,1,
605,168,Directed,392322,,1,
593,168,Directed,392054,,1,
1056,168,Directed,392009,,1,
929,168,Directed,391971,,1,
958,168,Directed,391899,,1,
927,168,Directed,391862,,1,
769,168,Directed,391624,,1,
660,168,Directed,391559,,1,
